time,latitude,longitude,depth,magnitude,magnitude_type,source_agency,event_id
,-23.007228,-70.200976,45.9139,3.7,,CSN,CSN_3987
,-22.820241,-70.609509,24.4793,3.2,,CSN,CSN_3990
,-22.958712,-70.386384,35.3393,3.0,,CSN,CSN_3992
,-23.028629,-70.192732,49.8628,3.2,,CSN,CSN_4001
,-23.040041,-70.222285,45.9836,3.1,,CSN,CSN_4002
,-22.920256,-70.40232,36.2513,3.1,,CSN,CSN_4006
,-22.934073,-70.367387,33.5824,3.1,,CSN,CSN_4021
,-22.980415,-70.212547,54.8888,3.1,,CSN,CSN_4025
,-23.01603,-70.114992,45.8682,3.0,,CSN,CSN_4034
,-22.964648,-70.182716,51.2346,3.0,,CSN,CSN_4035
,-23.004353,-70.206065,47.256,3.8,,CSN,CSN_4038
,-22.955203,-70.198674,50.8124,3.2,,CSN,CSN_4041
,-22.952046,-70.186711,51.2781,3.1,,CSN,CSN_4042
,-22.93608,-70.198552,55.6425,3.5,,CSN,CSN_4043
,-22.968153,-70.181548,54.9995,3.7,,CSN,CSN_4048
,-22.993677,-70.293691,37.923,3.0,,CSN,CSN_4049
,-22.954222,-70.230113,51.28,3.1,,CSN,CSN_4051
,-23.000296,-70.227247,51.979,3.7,,CSN,CSN_4054
,-22.957386,-70.151852,44.3568,3.1,,CSN,CSN_4055
,-22.872145,-70.412939,47.9793,3.2,,CSN,CSN_4057
,-23.033719,-70.201848,49.1147,3.3,,CSN,CSN_4059
,-23.015704,-70.200628,51.8413,3.6,,CSN,CSN_4069
,-23.020363,-70.211862,33.2805,3.3,,CSN,CSN_4071
,-22.924883,-70.265622,57.4315,5.3,,CSN,CSN_4073
,-23.06282,-70.166141,43.8253,3.1,,CSN,CSN_4077
,-23.029033,-70.263843,50.1977,3.4,,CSN,CSN_4079
,-23.01483,-70.144616,36.6189,3.4,,CSN,CSN_4082
,-22.993443,-70.225434,50.5828,3.4,,CSN,CSN_4086
,-22.954219,-70.45514,28.5599,3.7,,CSN,CSN_4088
,-23.011216,-70.267482,48.5567,3.0,,CSN,CSN_4093
,-22.952423,-70.18284,52.7994,3.1,,CSN,CSN_4094
,-22.989866,-70.218367,51.898,3.4,,CSN,CSN_4096
,-22.988329,-70.253072,40.8112,3.9,,CSN,CSN_4098
,-22.97908,-70.189061,45.8798,3.4,,CSN,CSN_4099
,-22.9764,-70.198519,50.3884,3.2,,CSN,CSN_4100
,-22.986068,-70.171174,50.2477,3.9,,CSN,CSN_4103
,-22.914773,-70.427048,2.6535,3.1,,CSN,CSN_4104
,-23.011748,-70.165721,45.7109,3.6,,CSN,CSN_4106
,-22.928668,-70.22438,42.3477,3.6,,CSN,CSN_4108
,-22.959028,-70.155528,46.0269,3.8,,CSN,CSN_4113
,-23.054841,-70.19177,51.3813,3.3,,CSN,CSN_4114
,-22.96226,-70.195778,49.9079,3.4,,CSN,CSN_4115
,-23.002968,-70.18599,46.3889,3.2,,CSN,CSN_4117
,-22.885677,-70.470296,37.9987,3.4,,CSN,CSN_4120
,-23.040261,-70.215811,47.8254,3.0,,CSN,CSN_4121
,-23.006556,-70.221112,50.3525,3.0,,CSN,CSN_4123
,-22.988412,-70.202901,47.0566,3.0,,CSN,CSN_4124
,-22.969962,-70.205292,41.2006,3.0,,CSN,CSN_4126
,-22.981777,-70.375352,19.5994,3.1,,CSN,CSN_4128
,-22.955987,-70.211176,40.8178,3.4,,CSN,CSN_4129
,-22.945662,-70.197338,47.2559,4.2,,CSN,CSN_4130
,-22.984665,-70.246506,46.2934,4.2,,CSN,CSN_4132
,-22.863355,-70.495169,27.7279,3.1,,CSN,CSN_4134
,-22.874393,-70.211984,45.7294,3.1,,CSN,CSN_4139
,-22.963872,-70.199854,50.9239,3.3,,CSN,CSN_4143
,-23.059221,-70.224078,51.5357,3.0,,CSN,CSN_4144
,-23.038735,-70.244701,44.3847,3.5,,CSN,CSN_4146
,-22.977314,-70.213836,49.752,3.7,,CSN,CSN_4150
,-22.851246,-70.447397,43.8672,3.3,,CSN,CSN_4154
,-23.046716,-70.209856,51.6411,3.0,,CSN,CSN_4155
,-22.928171,-70.472091,36.0201,3.9,,CSN,CSN_4158
,-22.929074,-70.472341,35.7711,3.7,,CSN,CSN_4159
,-23.010042,-70.199062,48.7406,4.5,,CSN,CSN_4163
,-23.009476,-70.20483,49.3613,3.6,,CSN,CSN_4164
,-23.033283,-70.210265,45.5229,3.1,,CSN,CSN_4168
,-22.939868,-70.446208,28.9913,3.0,,CSN,CSN_4170
,-22.939575,-70.446566,31.3815,3.3,,CSN,CSN_4171
,-23.025673,-70.219175,41.5045,3.2,,CSN,CSN_4173
,-23.003654,-70.205684,45.1622,3.2,,CSN,CSN_4175
,-22.955915,-70.179685,50.4049,3.6,,CSN,CSN_4176
,-22.900946,-70.429694,30.0438,3.0,,CSN,CSN_4184
,-22.961913,-70.235488,42.0016,3.2,,CSN,CSN_4185
,-23.04585,-70.196688,37.3554,4.0,,CSN,CSN_4186
,-23.054994,-70.177799,48.6726,4.2,,CSN,CSN_4191
,-22.979176,-70.203976,39.1343,3.4,,CSN,CSN_4192
,-22.989361,-70.215227,40.915,3.2,,CSN,CSN_4193
,-23.045415,-70.269622,47.2479,3.7,,CSN,CSN_4195
,-23.033833,-70.252695,42.0624,3.4,,CSN,CSN_4198
,-22.941723,-70.47165,29.2254,3.3,,CSN,CSN_4199
,-23.017763,-70.262165,49.4708,3.3,,CSN,CSN_4200
,-19.569779,-70.737783,27.7641,4.0,,CSN,CSN_4203
,-19.56324,-70.783764,31.0704,4.4,,CSN,CSN_4204
,-19.586166,-70.83368,26.1176,4.0,,CSN,CSN_4205
,-19.600095,-70.843109,25.1768,3.7,,CSN,CSN_4206
,-19.675729,-70.733307,25.446,6.2,,CSN,CSN_4207
,-19.598544,-70.811229,26.5758,3.9,,CSN,CSN_4209
,-19.613454,-70.777038,24.2657,4.6,,CSN,CSN_4211
,-19.552392,-70.718671,23.3942,5.0,,CSN,CSN_4212
,-19.570851,-70.750434,24.7669,3.1,,CSN,CSN_4213
,-19.571054,-70.733627,29.3413,3.9,,CSN,CSN_4214
,-19.629007,-70.726293,26.7917,3.3,,CSN,CSN_4216
,-19.635532,-70.73971,24.3958,3.8,,CSN,CSN_4218
,-19.598709,-70.785826,25.0877,4.6,,CSN,CSN_4219
,-19.552229,-70.738067,28.7541,3.5,,CSN,CSN_4226
,-19.575545,-70.709504,34.0143,3.6,,CSN,CSN_4227
,-19.623119,-70.809623,25.7631,4.2,,CSN,CSN_4230
,-19.599242,-70.78016,28.876,3.4,,CSN,CSN_4231
,-19.609742,-70.798186,26.2245,3.8,,CSN,CSN_4232
,-19.663986,-70.704567,26.4252,3.9,,CSN,CSN_4235
,-19.699602,-70.777395,3.064,3.4,,CSN,CSN_4242
,-19.633141,-70.823455,40.5129,3.2,,CSN,CSN_4244
,-19.5901,-70.711064,29.3798,3.1,,CSN,CSN_4245
,-19.588073,-70.715395,28.1755,3.0,,CSN,CSN_4246
,-19.655968,-70.795468,23.2161,3.0,,CSN,CSN_4248
,-19.62326,-70.834031,23.7048,3.1,,CSN,CSN_4249
,-19.664869,-70.740064,26.646,3.0,,CSN,CSN_4250
,-19.673415,-70.735102,26.5657,3.2,,CSN,CSN_4251
,-19.661871,-70.73828,27.1877,3.8,,CSN,CSN_4254
,-19.652077,-70.726505,29.3532,3.0,,CSN,CSN_4255
,-19.601375,-70.815682,26.6056,3.9,,CSN,CSN_4256
,-19.600069,-70.829861,25.4437,5.5,,CSN,CSN_4257
,-19.606727,-70.796869,28.7011,4.0,,CSN,CSN_4259
,-19.618818,-70.766799,27.8684,3.1,,CSN,CSN_4260
,-19.606019,-70.818526,23.1103,3.0,,CSN,CSN_4261
,-19.622457,-70.812078,25.1461,4.2,,CSN,CSN_4262
,-19.613751,-70.772349,27.1878,4.3,,CSN,CSN_4263
,-19.607332,-70.746138,26.6245,3.2,,CSN,CSN_4264
,-19.649914,-70.784239,25.854,3.8,,CSN,CSN_4265
,-19.627117,-70.767217,24.6494,3.8,,CSN,CSN_4266
,-19.639324,-70.756486,27.9654,3.1,,CSN,CSN_4267
,-19.642431,-70.791736,25.1472,4.9,,CSN,CSN_4268
,-19.638797,-70.790694,25.5036,3.2,,CSN,CSN_4269
,-19.649911,-70.767746,25.0097,3.1,,CSN,CSN_4270
,-19.639347,-70.807419,25.4703,3.5,,CSN,CSN_4271
,-19.634644,-70.790306,26.0571,4.0,,CSN,CSN_4273
,-19.629385,-70.816612,25.2295,4.1,,CSN,CSN_4274
,-19.607932,-70.814957,25.1912,3.7,,CSN,CSN_4275
,-19.627508,-70.74095,28.7577,3.1,,CSN,CSN_4276
,-19.62924,-70.751663,27.9338,3.9,,CSN,CSN_4277
,-19.631605,-70.748407,26.517,3.1,,CSN,CSN_4278
,-19.591374,-70.760181,27.8635,3.5,,CSN,CSN_4279
,-19.638151,-70.816069,24.1753,3.1,,CSN,CSN_4280
,-19.571079,-70.798348,26.5204,3.6,,CSN,CSN_4281
,-19.573507,-70.763336,27.0925,4.7,,CSN,CSN_4282
,-19.564286,-70.736621,27.7892,3.1,,CSN,CSN_4283
,-19.576676,-70.777894,25.9861,3.2,,CSN,CSN_4284
,-19.570133,-70.72402,29.4449,3.3,,CSN,CSN_4287
,-19.636054,-70.779643,27.3007,4.6,,CSN,CSN_4292
,-19.623759,-70.789939,25.6929,4.2,,CSN,CSN_4297
,-19.558138,-70.782789,28.0985,3.0,,CSN,CSN_4298
,-19.589002,-70.791555,27.21,3.0,,CSN,CSN_4300
,-19.607734,-70.77635,26.0243,4.0,,CSN,CSN_4301
,-19.602454,-70.777743,27.6366,3.7,,CSN,CSN_4302
,-19.688568,-70.760788,27.6444,3.6,,CSN,CSN_4303
,-19.596707,-70.768084,26.1944,4.1,,CSN,CSN_4304
,-19.555142,-70.706831,29.1877,3.0,,CSN,CSN_4305
,-19.580574,-70.732323,26.2668,3.2,,CSN,CSN_4306
,-19.640625,-70.683162,27.2589,3.5,,CSN,CSN_4307
,-19.629884,-70.695841,28.6227,4.1,,CSN,CSN_4308
,-19.588058,-70.773627,27.3996,3.3,,CSN,CSN_4309
,-19.651693,-70.732124,28.5174,4.0,,CSN,CSN_4310
,-19.625404,-70.692272,25.3378,3.8,,CSN,CSN_4311
,-19.57636,-70.786463,23.6039,3.1,,CSN,CSN_4314
,-19.628316,-70.699211,27.6959,3.1,,CSN,CSN_4316
,-19.636995,-70.729216,29.2185,3.4,,CSN,CSN_4319
,-19.627196,-70.722788,28.164,3.4,,CSN,CSN_4322
,-19.596735,-70.710917,31.4057,3.2,,CSN,CSN_4323
,-19.633265,-70.736592,28.7562,3.8,,CSN,CSN_4324
,-19.625062,-70.69111,29.7478,3.8,,CSN,CSN_4325
,-19.68615,-70.813227,27.6502,3.1,,CSN,CSN_4327
,-19.635611,-70.709476,31.017,3.2,,CSN,CSN_4328
,-19.638984,-70.73357,27.8851,4.0,,CSN,CSN_4330
,-19.58302,-70.708113,30.1142,3.7,,CSN,CSN_4332
,-19.620455,-70.71086,14.9937,3.5,,CSN,CSN_4337
,-19.638377,-70.760833,38.5275,3.8,,CSN,CSN_4338
,-19.749015,-70.911739,19.3247,3.1,,CSN,CSN_4341
,-19.869425,-71.100671,23.7828,4.3,,CSN,CSN_4342
,-19.979084,-71.052101,13.6661,3.2,,CSN,CSN_4343
,-20.105263,-70.758829,23.8348,4.9,,CSN,CSN_4344
,-19.972488,-70.786272,1.4583,3.9,,CSN,CSN_4345
,-20.218987,-70.82094,13.6133,3.7,,CSN,CSN_4346
,-20.214116,-70.816889,11.0755,3.9,,CSN,CSN_4347
,-19.689155,-70.954384,33.1802,3.5,,CSN,CSN_4350
,-19.660216,-70.987826,34.3707,3.8,,CSN,CSN_4351
,-19.966746,-70.902824,14.4781,3.2,,CSN,CSN_4352
,-20.199308,-70.799982,12.9053,3.2,,CSN,CSN_4353
,-19.805978,-71.015168,15.6875,3.0,,CSN,CSN_4354
,-19.825676,-70.973579,24.8547,3.1,,CSN,CSN_4355
,-20.115237,-70.849841,6.494,3.7,,CSN,CSN_4356
,-20.017583,-70.94433,18.5892,3.3,,CSN,CSN_4358
,-20.187347,-70.945598,17.0157,3.1,,CSN,CSN_4360
,-20.169949,-70.92427,14.2269,3.2,,CSN,CSN_4361
,-19.927144,-71.044201,17.5434,3.6,,CSN,CSN_4364
,-19.816877,-70.895176,20.6722,3.6,,CSN,CSN_4368
,-20.228314,-70.832497,20.2391,4.2,,CSN,CSN_4369
,-20.220721,-70.867942,24.3552,3.9,,CSN,CSN_4370
,-20.225508,-70.872317,22.9052,3.0,,CSN,CSN_4371
,-20.202467,-70.889909,24.3625,4.9,,CSN,CSN_4372
,-20.213745,-70.844223,8.2351,3.5,,CSN,CSN_4373
,-20.267029,-70.821148,2.6037,4.3,,CSN,CSN_4374
,-20.213455,-70.920556,20.4927,4.5,,CSN,CSN_4375
,-20.210263,-70.885752,20.897,4.6,,CSN,CSN_4376
,-20.219694,-70.899253,22.2277,4.0,,CSN,CSN_4379
,-20.18879,-70.85464,25.4012,4.9,,CSN,CSN_4381
,-20.236002,-70.875992,18.7601,3.4,,CSN,CSN_4386
,-20.11534,-70.871714,11.5661,3.6,,CSN,CSN_4390
,-20.098088,-70.863372,19.8998,3.3,,CSN,CSN_4391
,-20.101697,-70.876391,23.6193,4.4,,CSN,CSN_4394
,-20.100646,-70.835886,21.433,4.4,,CSN,CSN_4395
,-19.762156,-71.020361,21.5904,3.0,,CSN,CSN_4397
,-20.048009,-70.786263,23.2965,3.0,,CSN,CSN_4398
,-20.210667,-70.892006,20.3763,3.9,,CSN,CSN_4400
,-20.049255,-70.825515,19.0622,3.5,,CSN,CSN_4401
,-20.048956,-70.815754,19.8874,3.3,,CSN,CSN_4403
,-19.679721,-70.962824,25.6534,4.1,,CSN,CSN_4409
,-19.694661,-70.991797,24.0314,3.5,,CSN,CSN_4410
,-19.693446,-70.975218,23.9192,3.9,,CSN,CSN_4411
,-19.694079,-70.985212,22.7686,4.0,,CSN,CSN_4412
,-19.691541,-71.013198,22.13,3.0,,CSN,CSN_4414
,-19.668835,-70.944314,23.3463,4.2,,CSN,CSN_4416
,-19.983175,-70.852645,8.6208,6.7,,CSN,CSN_4418
,-19.853497,-70.893509,4.6255,4.8,,CSN,CSN_4419
,-19.922267,-70.924227,2.762,4.6,,CSN,CSN_4420
,-19.930548,-70.815664,9.3711,4.7,,CSN,CSN_4421
,-20.008631,-70.796776,12.4365,3.9,,CSN,CSN_4422
,-19.877474,-70.908603,5.6708,4.3,,CSN,CSN_4423
,-20.02191,-70.82178,5.0531,4.6,,CSN,CSN_4424
,-19.979065,-70.787068,15.6609,3.2,,CSN,CSN_4425
,-20.064656,-70.810327,15.4131,3.2,,CSN,CSN_4426
,-20.050845,-70.812964,13.7885,3.2,,CSN,CSN_4427
,-20.014832,-70.789003,9.8606,4.5,,CSN,CSN_4428
,-19.938069,-70.966729,6.2129,4.2,,CSN,CSN_4431
,-20.0472,-70.899983,3.4824,3.7,,CSN,CSN_4432
,-20.037989,-70.871867,4.1429,3.8,,CSN,CSN_4434
,-19.954394,-70.894505,12.0738,4.8,,CSN,CSN_4435
,-19.868648,-70.883227,24.2401,3.0,,CSN,CSN_4436
,-20.06305,-70.939072,4.0291,4.1,,CSN,CSN_4437
,-19.957871,-71.085613,19.8602,4.4,,CSN,CSN_4438
,-19.990729,-70.819932,12.4816,3.0,,CSN,CSN_4440
,-19.971268,-70.798751,19.7946,3.5,,CSN,CSN_4441
,-19.952974,-70.869455,15.0138,3.2,,CSN,CSN_4442
,-20.012286,-70.791109,10.1286,4.5,,CSN,CSN_4443
,-19.957121,-71.078434,8.4544,3.5,,CSN,CSN_4444
,-20.075875,-70.905209,2.864,3.0,,CSN,CSN_4445
,-19.993163,-70.809107,20.7658,3.6,,CSN,CSN_4447
,-20.015872,-70.83203,13.2351,3.0,,CSN,CSN_4448
,-19.985455,-70.855898,6.1446,4.1,,CSN,CSN_4449
,-19.984271,-70.903856,2.2848,6.3,,CSN,CSN_4450
,-20.026686,-70.888435,12.6889,5.1,,CSN,CSN_4451
,-20.09195,-70.879369,4.7732,3.4,,CSN,CSN_4452
,-19.964001,-70.892782,6.0652,4.2,,CSN,CSN_4453
,-20.035481,-70.891641,16.3607,4.5,,CSN,CSN_4454
,-20.105332,-70.90099,7.4163,4.0,,CSN,CSN_4455
,-19.986878,-70.909081,18.8362,3.8,,CSN,CSN_4456
,-20.127102,-70.870101,16.302,4.1,,CSN,CSN_4457
,-19.977608,-70.852404,1.8694,3.8,,CSN,CSN_4458
,-19.951119,-70.884774,22.4734,4.0,,CSN,CSN_4459
,-20.08561,-70.896723,16.4795,3.4,,CSN,CSN_4460
,-20.130863,-70.879039,17.8375,3.5,,CSN,CSN_4461
,-19.913979,-70.816894,28.4148,4.0,,CSN,CSN_4462
,-19.834141,-70.880082,19.6102,3.1,,CSN,CSN_4463
,-19.826246,-70.870248,22.7932,3.0,,CSN,CSN_4464
,-20.075298,-70.796933,9.8577,4.7,,CSN,CSN_4465
,-19.963178,-70.902721,23.884,3.6,,CSN,CSN_4466
,-20.124052,-70.874325,15.4623,3.7,,CSN,CSN_4467
,-20.089625,-70.773115,20.3529,3.2,,CSN,CSN_4468
,-20.090035,-70.872286,15.5556,3.6,,CSN,CSN_4469
,-20.003805,-70.836964,18.6683,4.2,,CSN,CSN_4470
,-19.979717,-70.855646,13.995,3.8,,CSN,CSN_4471
,-19.992503,-70.902512,23.0921,3.8,,CSN,CSN_4472
,-19.955725,-70.889093,23.7466,3.7,,CSN,CSN_4473
,-19.826605,-70.894871,23.4596,3.1,,CSN,CSN_4475
,-19.986195,-70.860418,23.4709,3.9,,CSN,CSN_4476
,-20.138029,-70.872502,18.5008,3.3,,CSN,CSN_4477
,-20.093502,-70.770208,14.5617,3.1,,CSN,CSN_4478
,-20.076774,-70.859178,21.111,3.8,,CSN,CSN_4479
,-20.067968,-70.889859,11.3821,3.5,,CSN,CSN_4480
,-19.965198,-70.862073,18.4951,3.2,,CSN,CSN_4481
,-19.911433,-70.899329,23.61,5.1,,CSN,CSN_4482
,-19.957851,-70.889649,21.3937,4.0,,CSN,CSN_4483
,-20.169541,-70.831474,20.29,3.6,,CSN,CSN_4484
,-20.135955,-70.86927,8.5263,4.2,,CSN,CSN_4485
,-19.980866,-70.876088,18.9247,3.9,,CSN,CSN_4486
,-20.089258,-70.863425,16.5471,3.5,,CSN,CSN_4487
,-19.928941,-70.946098,27.3725,4.1,,CSN,CSN_4488
,-20.066088,-70.826664,18.9627,3.2,,CSN,CSN_4489
,-19.885348,-70.902654,16.1422,3.4,,CSN,CSN_4490
,-19.846038,-70.927283,12.0406,3.0,,CSN,CSN_4493
,-19.965613,-70.893395,20.1421,3.0,,CSN,CSN_4496
,-19.971807,-70.875911,22.1976,3.8,,CSN,CSN_4497
,-20.080072,-70.876207,9.9685,3.2,,CSN,CSN_4499
,-20.040382,-70.799536,20.2612,3.9,,CSN,CSN_4502
,-20.112614,-70.814553,26.0685,3.5,,CSN,CSN_4508
,-20.141589,-70.845199,23.475,3.0,,CSN,CSN_4509
,-20.08543,-70.791207,20.7848,4.0,,CSN,CSN_4510
,-19.955835,-70.932489,11.9308,3.6,,CSN,CSN_4511
,-20.033263,-70.843087,19.5367,3.7,,CSN,CSN_4512
,-20.059055,-70.892669,16.1821,3.5,,CSN,CSN_4513
,-20.053422,-70.815684,23.0277,4.0,,CSN,CSN_4514
,-19.999086,-70.899102,19.9863,3.6,,CSN,CSN_4515
,-19.778584,-70.933258,21.8723,3.3,,CSN,CSN_4516
,-20.004645,-70.891787,15.4855,3.5,,CSN,CSN_4517
,-19.963777,-70.886802,21.6445,3.0,,CSN,CSN_4518
,-20.060219,-70.847252,17.8105,3.2,,CSN,CSN_4519
,-20.054633,-70.788142,16.1316,4.9,,CSN,CSN_4520
,-19.986064,-70.910665,10.69,3.6,,CSN,CSN_4522
,-20.03534,-70.857298,15.8509,3.2,,CSN,CSN_4523
,-19.946561,-70.906523,24.4717,4.3,,CSN,CSN_4524
,-19.954974,-70.817814,20.4224,4.0,,CSN,CSN_4525
,-20.065335,-70.916585,27.5122,3.2,,CSN,CSN_4527
,-19.829467,-70.899637,24.6255,3.1,,CSN,CSN_4532
,-19.909277,-70.845438,21.2404,4.0,,CSN,CSN_4533
,-19.99064,-70.951812,21.9066,3.3,,CSN,CSN_4534
,-20.012201,-70.853735,18.5427,3.0,,CSN,CSN_4535
,-19.848696,-70.912555,22.9576,3.3,,CSN,CSN_4536
,-19.983957,-70.905225,19.3618,3.9,,CSN,CSN_4540
,-20.020782,-70.900962,9.5596,3.7,,CSN,CSN_4541
,-19.981803,-70.892452,19.9675,3.6,,CSN,CSN_4543
,-19.887717,-71.050315,26.6105,3.1,,CSN,CSN_4545
,-20.052198,-70.794742,6.6916,3.0,,CSN,CSN_4549
,-19.881792,-70.945856,4.4642,3.0,,CSN,CSN_4552
,-20.085611,-70.742455,28.09,4.4,,CSN,CSN_4555
,-19.854945,-70.884383,24.83,3.4,,CSN,CSN_4558
,-19.855756,-70.88563,24.5692,3.2,,CSN,CSN_4559
,-20.002478,-70.897258,18.8339,3.0,,CSN,CSN_4561
,-19.780224,-70.963035,25.0441,4.2,,CSN,CSN_4562
,-19.904987,-70.914287,24.3788,3.2,,CSN,CSN_4563
,-19.792252,-70.876028,21.7252,3.2,,CSN,CSN_4565
,-20.015896,-70.880232,7.7009,3.0,,CSN,CSN_4566
,-19.802383,-70.860913,24.5779,3.8,,CSN,CSN_4567
,-20.012344,-70.901111,12.0511,3.8,,CSN,CSN_4570
,-20.148547,-70.944021,8.3047,3.3,,CSN,CSN_4574
,-20.099571,-70.767905,22.5178,3.3,,CSN,CSN_4576
,-19.967001,-70.95273,19.8714,4.1,,CSN,CSN_4578
,-19.991619,-70.943965,20.7075,3.6,,CSN,CSN_4579
,-19.995813,-70.918841,9.9472,5.8,,CSN,CSN_4581
,-20.054797,-70.866106,6.1403,5.0,,CSN,CSN_4582
,-20.068599,-70.879528,3.1741,4.6,,CSN,CSN_4583
,-20.045103,-70.826979,2.1742,3.0,,CSN,CSN_4584
,-20.068202,-70.854386,13.8063,3.1,,CSN,CSN_4596
,-20.036176,-70.899317,10.1757,3.0,,CSN,CSN_4598
,-20.076452,-70.820447,17.7377,4.1,,CSN,CSN_4599
,-20.075046,-70.790798,17.6713,3.9,,CSN,CSN_4600
,-19.964608,-70.886453,20.9194,3.0,,CSN,CSN_4601
,-19.75087,-70.88044,26.4679,3.5,,CSN,CSN_4604
,-19.976963,-70.884249,20.3233,3.4,,CSN,CSN_4610
,-19.969646,-70.881579,21.0857,3.6,,CSN,CSN_4611
,-20.037274,-70.823991,10.8679,3.3,,CSN,CSN_4613
,-19.962448,-70.878591,18.1079,3.0,,CSN,CSN_4614
,-19.98039,-70.882635,22.797,3.2,,CSN,CSN_4615
,-19.887442,-70.88569,23.2092,4.1,,CSN,CSN_4618
,-20.087245,-70.821104,12.5754,3.4,,CSN,CSN_4619
,-19.987274,-70.882713,14.1947,3.0,,CSN,CSN_4620
,-20.075864,-70.870684,16.6334,3.1,,CSN,CSN_4621
,-19.977443,-70.854907,18.9758,3.5,,CSN,CSN_4631
,-20.154785,-70.92734,18.0735,3.1,,CSN,CSN_4632
,-19.954066,-70.794941,8.3412,3.6,,CSN,CSN_4634
,-19.940743,-70.806558,15.5521,3.0,,CSN,CSN_4635
,-19.923224,-71.107885,29.2672,3.7,,CSN,CSN_4637
,-19.96533,-70.942329,11.9162,3.1,,CSN,CSN_4640
,-20.079306,-70.898362,8.6493,3.7,,CSN,CSN_4641
,-19.964133,-70.881721,19.9165,3.2,,CSN,CSN_4642
,-20.016919,-70.790172,13.5813,3.3,,CSN,CSN_4647
,-19.737503,-70.895606,24.6928,4.0,,CSN,CSN_4648
,-19.860537,-70.879777,4.0874,5.3,,CSN,CSN_4649
,-19.82604,-70.923974,16.4248,3.4,,CSN,CSN_4650
,-19.744456,-70.982199,14.3367,3.6,,CSN,CSN_4651
,-19.827521,-70.953853,19.1103,3.5,,CSN,CSN_4652
,-19.83546,-71.029086,11.9842,4.5,,CSN,CSN_4653
,-19.758336,-71.002897,23.2001,5.1,,CSN,CSN_4654
,-19.797971,-70.867693,25.9679,4.5,,CSN,CSN_4655
,-19.742753,-70.918359,25.0698,4.0,,CSN,CSN_4656
,-19.802954,-70.868595,24.5753,4.3,,CSN,CSN_4657
,-19.816082,-70.889821,22.5786,3.2,,CSN,CSN_4658
,-19.74669,-70.927882,24.6667,4.0,,CSN,CSN_4659
,-20.137542,-70.936732,14.897,3.6,,CSN,CSN_4660
,-19.742137,-70.985085,3.5465,4.5,,CSN,CSN_4662
,-19.764359,-70.954504,17.8725,3.8,,CSN,CSN_4663
,-19.72645,-70.918336,25.154,3.5,,CSN,CSN_4664
,-19.673604,-71.082085,24.6401,3.4,,CSN,CSN_4665
,-20.036888,-70.791651,5.9319,3.1,,CSN,CSN_4666
,-19.724878,-70.935577,23.4865,3.4,,CSN,CSN_4667
,-19.736488,-70.9241,21.4653,3.8,,CSN,CSN_4668
,-19.725551,-70.925046,25.0501,4.1,,CSN,CSN_4669
,-20.000224,-70.920774,21.3871,3.5,,CSN,CSN_4670
,-19.798791,-70.933828,21.7106,4.0,,CSN,CSN_4671
,-19.705809,-71.004904,22.284,4.8,,CSN,CSN_4672
,-19.71656,-71.00114,24.207,3.9,,CSN,CSN_4673
,-19.70453,-71.087356,24.3936,3.8,,CSN,CSN_4675
,-19.71402,-70.934391,25.9659,3.2,,CSN,CSN_4678
,-19.690317,-70.996477,22.5988,3.6,,CSN,CSN_4679
,-19.876368,-70.906863,7.2719,3.0,,CSN,CSN_4682
,-19.673302,-71.034027,21.7028,4.2,,CSN,CSN_4686
,-19.685187,-70.98278,21.1588,3.1,,CSN,CSN_4687
,-19.937114,-70.906332,22.0351,3.2,,CSN,CSN_4688
,-19.804671,-70.963131,3.4683,6.2,,CSN,CSN_4691
,-19.832913,-70.889306,22.5005,4.0,,CSN,CSN_4692
,-19.705324,-70.95331,22.7241,4.5,,CSN,CSN_4695
,-19.864676,-70.927033,26.1272,4.9,,CSN,CSN_4696
,-19.696742,-70.955534,22.505,3.0,,CSN,CSN_4697
,-19.732726,-70.929817,25.9067,3.4,,CSN,CSN_4700
,-19.679489,-70.974669,24.5965,3.2,,CSN,CSN_4701
,-19.739017,-71.079808,22.9617,3.9,,CSN,CSN_4702
,-19.868,-70.884946,22.5982,3.1,,CSN,CSN_4703
,-19.730851,-70.975079,20.8015,3.3,,CSN,CSN_4704
,-19.707885,-70.928121,23.9712,3.6,,CSN,CSN_4705
,-19.874476,-70.887184,24.9058,4.1,,CSN,CSN_4706
,-19.722876,-70.978027,24.4395,3.1,,CSN,CSN_4711
,-19.992022,-70.886747,11.6858,3.4,,CSN,CSN_4714
,-19.701665,-70.940928,23.9578,3.1,,CSN,CSN_4716
,-19.865356,-70.935973,22.3933,3.8,,CSN,CSN_4718
,-19.873195,-70.879193,22.2253,5.4,,CSN,CSN_4719
,-19.828254,-70.859443,23.6848,5.1,,CSN,CSN_4720
,-19.824362,-70.895093,24.3947,5.3,,CSN,CSN_4721
,-19.888389,-70.92641,6.2665,3.4,,CSN,CSN_4722
,-19.686421,-71.102843,24.3715,3.8,,CSN,CSN_4723
,-19.912287,-70.905297,22.6487,4.3,,CSN,CSN_4724
,-19.8332,-70.93641,23.7297,3.5,,CSN,CSN_4726
,-19.870721,-70.858613,23.7941,3.1,,CSN,CSN_4727
,-19.800487,-70.862525,23.0188,3.9,,CSN,CSN_4729
,-19.790073,-70.850179,25.5544,5.2,,CSN,CSN_4731
